DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF
24/07/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;2;120000;BELO HORIZONTE - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;100000;BELO HORIZONTE - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;CARBONITA - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;IPANEMA - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;ITABUIRITO - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;60000;ITAUNA - Secretaria Municipal de Saúde ;MG
24/07/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;1;60000;JACINTO - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;60000;LAGOA FORMOSA - Secretaria Municipal de Saúde ;MG
24/07/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;180000;LAGOA SANTA - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;60000;LARANJAL - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;MAR DE ESPANHA - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;MARTINS SOARES - Secretaria Municipal de Saúde ;MG
24/07/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;180000;MATIPO - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;MATIPO - Secretaria Municipal de Saúde ;MG
24/07/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000;PARA DE MINAS - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;1;20000;PARA DE MINAS - Secretaria Municipal de Saúde ;MG
24/07/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000;PARACATU - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;100000;PARACATU - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;SÃO TIAGO - Secretaria Municipal de Saúde ;MG
24/07/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000;UBERLANDIA - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;100000;UBERLANDIA - Secretaria Municipal de Saúde ;MG
24/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;VARGEM ALEGRE - Secretaria Municipal de Saúde ;MG
31/07/2020;VYAIRE LTV 1200 USA;MINAS GERAIS;MUNICIPIO;TRANSPORTE USA;30;1893779;SECRETARIA MUNICIPAL DE SAUDE - BELO HORIZONTE;MG
31/07/2020;VYAIRE LTV 1200 USA;MINAS GERAIS;MUNICIPIO;TRANSPORTE USA;30;1893779;SECRETARIA MUNICIPAL DE SAUDE - BELO HORIZONTE;MG
31/07/2020;VYAIRE LTV 1200 USA;MINAS GERAIS;MUNICIPIO;TRANSPORTE USA;20;1262519;SECRETARIA MUNICIPAL DE SAUDE - BELO HORIZONTE;MG
31/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;SECRETARIA MUNICIPAL DE SAUDE - BELO HORIZONTE;MG
31/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;SMS de  Bom Sucesso;MG
31/07/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;1;60000;SMS de Dom Cavati;MG
31/07/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;1;60000;SMS de Dores do Indaia;MG
31/07/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;2;120000;SMS de Ervalia;MG
31/07/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;1;60000;SMS de Jaiba;MG
31/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;1;20000;SMS de Jaiba;MG
31/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;1;20000;SMS de Pitangui;MG
31/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;SMS de RIO POMBA;MG
31/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;SMS de Santa Maria do Suacui;MG
31/07/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;1;60000;SMS de Santo Antonio do Amparo;MG
31/07/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;1;60000;SMS de Tres Coracoes;MG
31/07/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;100000;SMS de Tres Coracoes;MG
09/08/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;4;240000;SMS de Monte Carmelo;MG
09/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Bom Despacho;MG
09/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Carmo do Paranaiba;MG
09/08/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;5;300000;SMS de Montes Claros;MG
09/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;241450;SMS de Montes Claros;MG
09/08/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;10;600000;SMS de Patos de Minas;MG
09/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Astolfo Dutra;MG
09/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;4;193160;SMS de Grao Mogol;MG
09/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Monte Alegre de Minas;MG
09/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Prata;MG
09/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;20;1200000;SECR MUN DE SAUDE DE TEOFILO OTONI  MG;MG
09/08/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;10;600000;SMS de Pirapora;MG
09/08/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;6;360000;SMS de Araxa;MG
10/08/2020;LEISTUNG;MINAS GERAIS;MUNICIPIO;UTI;2;120000; SMS de Gouveia;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Pintopolis;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;4;193160;SMS de Buritis;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;4;193160;SMS de Buritis;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;10;482900;SMS de Betim;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;10;482900;SMS de RIBEIRAO DAS NEVES;MG
14/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;2;120000;SMS de Urucuia;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;1;48290;SMS de Betim;MG
14/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;2;120000;SMS de Lagoa Formosa;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;10;482900;SMS de Vespasiano;MG
14/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;10;600000;SMS de Vespasiano;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Sete Lagoas;MG
14/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;10;600000;SMS de Betim;MG
14/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Manhuacu;MG
14/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;180000;SMS de Manhuacu;MG
21/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580;SMS de Ituiutaba;MG
21/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;180000;SMS de Ituiutaba;MG
21/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;7;420000;SMS de Frutal;MG
21/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580;Policlinica Amilcar Pellon  Itajuba;MG
21/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;180000;Policlinica Amilcar Pellon  Itajuba;MG
21/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;144870;SMS de Pouso Alegre;MG
21/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;2;120000;SMS de Santa Rita do Sapucai;MG
21/08/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;6;360000;SMS de Vazante;MG
27/08/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;144870;SMS de Bocaiuva;MG
03/09/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;UTI;2;120000;SMS de Pouso Alegre;MG
11/09/2020;KTK;MINAS GERAIS;MUNICIPIO;UTI;3;180000;SMS de Itaguara;MG
11/09/2020;KTK;MINAS GERAIS;MUNICIPIO;UTI;3;180000;SMS de Itanhandu;MG
11/09/2020;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;40000;SMS de Itanhandu;MG
02/10/2020;KTK;MINAS GERAIS;MUNICIPIO;UTI;5;300000;SMS de Montes Claros;MG
04/06/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;10;482900;Secretaria Municipal de Saúde (Três Lagoas);MS
04/06/2020;VYAIRE;MATO GROSSO DO SUL;ESTADO;UTI;10;600000;Secretaria Estadual de Saúde;MS
04/06/2020;MAGNAMED;MATO GROSSO DO SUL;ESTADO;TRANSPORTE;10;482900;Secretaria Estadual de Saúde;MS
08/06/2020;LEISTUNG;MATO GROSSO DO SUL;MUNICIPIO;UTI;10;600000;Secretaria Municipal de Saúde (Campo Grande);MS
08/06/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;10;482900;Secretaria Municipal de Saúde (Campo Grande);MS
09/06/2020;VYAIRE;MATO GROSSO DO SUL;ESTADO;UTI;15;900000;Secretaria Estadual de Saúde;MS
09/06/2020;WEG;MATO GROSSO DO SUL;ESTADO;UTI;2;120000;Secretaria Estadual de Saúde;MS
09/06/2020;KTK;MATO GROSSO DO SUL;ESTADO;UTI;3;180000;Secretaria Estadual de Saúde;MS
09/06/2020;MAGNAMED;MATO GROSSO DO SUL;ESTADO;UTI;5;300000;Secretaria Estadual de Saúde;MS
09/06/2020;MAGNAMED;MATO GROSSO DO SUL;ESTADO;TRANSPORTE;25;1207250;Secretaria Estadual de Saúde;MS
07/07/2020;VYAIRE;MATO GROSSO DO SUL;MUNICIPIO;UTI;8;480000;campo Grande - HOSPITAL REGIONAL DE MATO GROSSO DO SUL;MS
07/07/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;7;338030;campo Grande - HOSPITAL REGIONAL DE MATO GROSSO DO SUL;MS
07/07/2020;VYAIRE;MATO GROSSO DO SUL;MUNICIPIO;UTI;10;600000;campo Grande - SANTA CASA;MS
07/07/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;10;482900;campo Grande - SANTA CASA;MS
10/07/2020;VYAIRE;MATO GROSSO DO SUL;ESTADO;UTI;20;1200000;CAMPO GRANDE - Secretaria Estadual de Saúde;MS
17/07/2020;VYAIRE;MATO GROSSO DO SUL;ESTADO;UTI;5;300000;CAMPO GRANDE - Secretaria Estadual de Saúde  ;MS
17/07/2020;MAGNAMED;MATO GROSSO DO SUL;ESTADO;TRANSPORTE;5;241450;CAMPO GRANDE - Secretaria Estadual de Saúde  ;MS
24/07/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;40000;ALCINOPOLIS - Secretaria Municipal de Saúde ;MS
24/07/2020;VYAIRE;MATO GROSSO DO SUL;ESTADO;UTI;5;300000;CAMPO GRANDE -  Secretaria Estadual de Saúde ;MS
24/07/2020;VYAIRE;MATO GROSSO DO SUL;MUNICIPIO;UTI;5;300000;CORUMBA - Secretaria Municipal de Saúde ;MS
24/07/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;5;100000;CORUMBA - Secretaria Municipal de Saúde ;MS
24/07/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;5;100000;COSTA RICA - Secretaria Municipal de Saúde ;MS
24/07/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;40000;FIGUEIRAO - Secretaria Municipal de Saúde ;MS
24/07/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;40000;INOCENCIA - Secretaria Municipal de Saúde ;MS
24/07/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;40000;PEDRO GOMES - Secretaria Municipal de Saúde ;MS
24/07/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;40000;RIO BRILHANTE - Secretaria Municipal de Saúde ;MS
24/07/2020;VYAIRE;MATO GROSSO DO SUL;MUNICIPIO;UTI;2;120000;SÃO GABRIEL DO OESTE - Secretaria Municipal de Saúde ;MS
24/07/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;40000;SONORA - Secretaria Municipal de Saúde ;MS
31/07/2020;LEISTUNG;MATO GROSSO DO SUL;ESTADO;UTI;20;1200000;SECRETARIA DE ESTADUAL DE SAUDE - CAMPO GRANDE;MS
03/08/2020;VYAIRE LTV 1200 USA;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE USA;40;2525038;SECRETARIA MUNICIPAL DE SAÚDE DE CAMPO GRANDE;MS
09/08/2020;LEISTUNG;MATO GROSSO DO SUL;MUNICIPIO;UTI;2;120000;SMS DE PARANAIBA;MS
09/08/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;96580;SMS DE PARANAIBA;MS
09/08/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;96580;SMS DE AMAMBAI;MS
09/08/2020;VYAIRE;MATO GROSSO DO SUL;MUNICIPIO;UTI;3;180000;SMS DE AMAMBAI;MS
09/08/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;96580;SMS DE ITAPORA;MS
09/08/2020;VYAIRE;MATO GROSSO DO SUL;MUNICIPIO;UTI;3;180000;SMS DE PONTA PORA;MS
09/08/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;96580;SMS DE PONTA PORA;MS
14/08/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;96580;SMS DE RIO BRILHANTE;MS
21/08/2020;MAGNAMED;MATO GROSSO DO SUL;MUNICIPIO;TRANSPORTE;2;96580;SECRETARIA MUN DE SAUDE DE DOURADOS;MS
21/08/2020;VYAIRE;MATO GROSSO DO SUL;MUNICIPIO;UTI;2;120000;SECRETARIA MUN DE SAUDE DE DOURADOS;MS
24/09/2020;KTK;MATO GROSSO DO SUL;MUNICIPIO;UTI;5;300000;SMS DE CORUMBA;MS
08/06/2020;WEG;MATO GROSSO ;MUNICIPIO;UTI;10;600000;Secretaria Municipal de Saúde (Cuiabá);MT
08/06/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;10;482900;Secretaria Municipal de Saúde (Cuiabá);MT
15/06/2020;VYAIRE;MATO GROSSO ;MUNICIPIO;UTI;10;600000;Secretaria Municipal de Saúde (Rondonópolis);MT
15/06/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;10;482900;Secretaria Municipal de Saúde (Rondonópolis);MT
16/06/2020;VYAIRE;MATO GROSSO ;ESTADO;UTI;10;600000;Secretaria Estadual de Saúde;MT
16/06/2020;KTK;MATO GROSSO ;ESTADO;TRANSPORTE;10;200000;Secretaria Estadual de Saúde;MT
25/06/2020;KTK;MATO GROSSO ;ESTADO;UTI;30;1800000;Secretaria Estadual de Saúde;MT
25/06/2020;KTK;MATO GROSSO ;ESTADO;TRANSPORTE;20;400000;Secretaria Estadual de Saúde;MT
26/06/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;5;100000;Secretaria Municipal de Saúde (CÁCERES);MT
26/06/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;5;100000;Secretaria Municipal de Saúde (SINOP);MT
26/06/2020;KTK;MATO GROSSO ;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (SINOP);MT
26/06/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;5;100000;Secretaria Municipal de Saúde (VÁRZEA GRANDE);MT
26/06/2020;VYAIRE;MATO GROSSO ;MUNICIPIO;UTI;10;600000;Secretaria Municipal de Saúde  (Cuiabá);MT
26/06/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;10;482900;Secretaria Municipal de Saúde  (Cuiabá);MT
07/07/2020;VYAIRE;MATO GROSSO ;MUNICIPIO;UTI;6;360000;"Água Boa - HOSPITAL REGIONAL AGUA BOA ""PAULO ALEMAO""";MT
07/07/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;6;289740;"Água Boa - HOSPITAL REGIONAL AGUA BOA ""PAULO ALEMAO""";MT
07/07/2020;VYAIRE;MATO GROSSO ;MUNICIPIO;UTI;4;240000;"Barra do Bugres - HOSPITAL REGIONAL DE BARRA DO BUGRES ""ROOSEVELT FIGUEIREDO LIRA""";MT
07/07/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;3;144870;"Barra do Bugres - HOSPITAL REGIONAL DE BARRA DO BUGRES ""ROOSEVELT FIGUEIREDO LIRA""";MT
07/07/2020;VYAIRE;MATO GROSSO ;MUNICIPIO;UTI;8;480000;Várzea Grande - HOSPITAL E PRONTO SOCORRO MUNICIPAL DE VARZEA GRANDE;MT
07/07/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;7;338030;Várzea Grande - HOSPITAL E PRONTO SOCORRO MUNICIPAL DE VARZEA GRANDE;MT
10/07/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;5;241450;JACIARA - Secretaria Municipal de Saúde;MT
10/07/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;10;482900;SORISO - Secretaria Municipal de Saúde;MT
10/07/2020;MAGNAMED;MATO GROSSO ;ESTADO;TRANSPORTE;6;289740;CUIABÁ -  Secretaria Estadual de Saúde;MT
10/07/2020;VYAIRE;MATO GROSSO ;ESTADO;UTI;11;660000;CUIABÁ -  Secretaria Estadual de Saúde;MT
17/07/2020;VYAIRE;MATO GROSSO ;MUNICIPIO;UTI;7;420000;CACERES - Secretaria Municipal de Saúde ;MT
17/07/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;7;140000;CACERES - Secretaria Municipal de Saúde ;MT
17/07/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;5;100000;BARRA DO GARCAS - Secretaria Municipal de Saúde ;MT
24/07/2020;VYAIRE;MATO GROSSO ;MUNICIPIO;UTI;3;180000;PRIMAVERA DO LESTE - Secretaria Municipal de Saúde ;MT
24/07/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;2;40000;PRIMAVERA DO LESTE - Secretaria Municipal de Saúde ;MT
09/08/2020;VYAIRE;MATO GROSSO ;MUNICIPIO;UTI;7;420000;SMS DE CACERES;MT
09/08/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;7;338030;SMS DE CACERES;MT
03/09/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;1;48290;SMS DE CAMPO VERDE;MT
03/09/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;1;48290;SMS DE ITIQUIRA;MT
03/09/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;TRANSPORTE;1;48290;SMS DE NOVA CANAA DO NORTE;MT
03/09/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;3;60000;SMS DE COLIDER;MT
03/09/2020;MAGNAMED;MATO GROSSO ;MUNICIPIO;UTI;5;300000;SMS DE COLIDER;MT
03/09/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;2;40000;SMS DE GUIRATINGA;MT
04/09/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;1;20000;SMS de ALTO GARÇAS;MT
21/09/2020;KTK;MATO GROSSO ;MUNICIPIO;TRANSPORTE;1;20000;SMS de ALTO TAQUARI;MT
02/10/2020;VYAIRE LTV 2200 USA;MATO GROSSO ;MUNICIPIO;TRANSPORTE USA;3;189377;SMS DE JUSCIMEIRA;MT
21/05/2020;VYAIRE;ACRE;ESTADO;UTI;20;1200000;Secretaria Estadual de Saúde;AC
21/05/2020;MAGNAMED;ACRE;ESTADO;TRANSPORTE;10;482900;Secretaria Estadual de Saúde;AC
05/06/2020;LEISTUNG;ACRE;ESTADO;UTI;30;1800000;Secretaria Estadual de Saúde;AC
16/06/2020;VYAIRE;ACRE;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (Sena Madureira);AC
16/06/2020;MAGNAMED;ACRE;MUNICIPIO;TRANSPORTE;5;241450;Secretaria Municipal de Saúde (Sena Madureira);AC
26/06/2020;MAGNAMED;ACRE;MUNICIPIO;TRANSPORTE;10;482900;Secretaria Municipal de Saúde (Cruzeiro do Sul);AC 
26/06/2020;MAGNAMED;ACRE;MUNICIPIO;TRANSPORTE;70;3380300;Secretaria Municipal de Saúde (Cruzeiro do Sul);AC 
07/07/2020;VYAIRE;ACRE;MUNICIPIO;UTI;10;600000;Cruzeiro do Sul - Hoaspital Regional de Juruá;AC
10/07/2020;MAGNAMED;ACRE;ESTADO;TRANSPORTE;5;241450;RIO BRANCO - Secretaria Estadual de Saúde;AC
10/07/2020;VYAIRE;ACRE;ESTADO;UTI;5;300000;RIO BRANCO - Secretaria Estadual de Saúde;AC
16/05/2020;LEISTUNG;GOIAS;ESTADO;UTI;25;1500000;Secretaria Estadual de Saúde;GO
09/06/2020;WEG;GOIAS;ESTADO;UTI;15;900000;Secretaria Estadual de Saúde;GO
09/06/2020;MAGNAMED;GOIAS;ESTADO;TRANSPORTE;5;241450;Secretaria Estadual de Saúde;GO
11/06/2020;VYAIRE;GOIAS;ESTADO;UTI;20;1200000;Secretaria Estadual de Saúde;GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;6;360000;Secretaria Municipal de Saúde (Anapolis);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;6;289740;Secretaria Municipal de Saúde (Anapolis);GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (Aparacida);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450;Secretaria Municipal de Saúde (Aparacida);GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;10;600000;Secretaria Municipal de Saúde (Goiânia);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;10;482900;Secretaria Municipal de Saúde (Goiânia);GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saúde (Goianira);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;Secretaria Municipal de Saúde (Goianira);GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;2;120000;Secretaria Municipal de Saúde  (Ipora);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;Secretaria Municipal de Saúde  (Ipora);GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000;Secretaria Municipal de Saúde (Itumbiaria);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;Secretaria Municipal de Saúde (Itumbiaria);GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;15;900000;Secretaria Municipal de Saúde (Rio Verde);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;15;724350;Secretaria Municipal de Saúde (Rio Verde);GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000;Secretaria Municipal de Saúde (Senador Canedo);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;Secretaria Municipal de Saúde (Senador Canedo);GO
12/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;3;180000;Secretaria Municipal de Saúde (Trindade);GO
12/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;2;96580;Secretaria Municipal de Saúde (Trindade);GO
25/06/2020;VYAIRE;GOIAS;ESTADO;UTI;20;1200000;Secretaria Estadual de Saúde;GO
25/06/2020;MAGNAMED;GOIAS;ESTADO;TRANSPORTE;10;482900;Secretaria Estadual de Saúde;GO
25/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS LINDAS;GO
25/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (São Luís Belos Montes);GO
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;15;724350;Secretaria Municipal de Saúde (GOIÁS);GO
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;10;600000;Secretaria Municipal de Saúde (GOIÁS);GO
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450;Secretaria Municipal de Saúde (JATAÍ);GO
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (JATAÍ);GO
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;5;241450;Secretaria Municipal de Saúde (SANTA HELENA DE GOIÁS);GO
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;5;300000;Secretaria Municipal de Saúde (SANTA HELENA DE GOIÁS);GO
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;1;48290;Secretaria Municipal de Saúde (SANTO ANTONIO DO DESCOBERTO);GO
26/06/2020;VYAIRE;GOIAS;MUNICIPIO;UTI;1;60000;Secretaria Municipal de Saúde (SANTO ANTONIO DO DESCOBERTO);GO
26/06/2020;MAGNAMED;GOIAS;MUNICIPIO;TRANSPORTE;3;144870;Secretaria Municipal de Saúde (SÃO LUIS DE MONTES BELOS);GO
